year,make,model,body_style(s),trim(s),image_source(s)
1996,GMC,Rally Wagon G3500,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '200 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Seating': 'Seats 15'}}}",{'Van/Minivan': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1996,GMC,Safari Cargo,['Van/Minivan'],"{'Van/Minivan': {'SL Minivan': {'Horsepower': '190 @ 4400 rpm HP', 'Engine': 'V6, High Output, 4.3L', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1996,GMC,Safari Passenger,['Van/Minivan'],"{'Van/Minivan': {'Minivan': {'Horsepower': '190 @ 4400 rpm HP', 'Engine': 'V6, High Output, 4.3L', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 8'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-GMC-Safari%20Passenger-FrontSide_GMSAF961_506x340.jpg?interpolation=high-quality&downsize=391:*'}
1996,GMC,Savana 1500 Cargo,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '245 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1996,GMC,Savana 1500 Passenger,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '245 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 12'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-GMC-Savana%201500%20Passenger-FrontSide_GMSAV962_506x251.jpg?interpolation=high-quality&downsize=391:*'}
1996,GMC,Savana 2500 Cargo,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '220 @ 4600 rpm HP', 'Engine': 'V8, 5.0 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1996,GMC,Savana 2500 Passenger,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '245 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 15'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-GMC-Savana%202500%20Passenger-FrontSide_GMSAV962_506x251.jpg?interpolation=high-quality&downsize=391:*'}
1996,GMC,Savana 3500 Cargo,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '245 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}
1996,GMC,Savana 3500 Passenger,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '245 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Seating': 'Seats 15'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-GMC-Savana%203500%20Passenger-FrontSide_GMSAV962_506x251.jpg?interpolation=high-quality&downsize=391:*'}
1996,GMC,Sonoma Club Coupe Cab,['Pickup'],"{'Pickup': {'Pickup': {'Horsepower': '175 @ 4400 rpm HP', 'Engine': 'V6, 4.3 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-GMC-Sonoma%20Club%20Coupe%20Cab-Side_GMSNE961_506x357.jpg?interpolation=high-quality&downsize=391:*'}
1996,GMC,Sonoma Regular Cab,['Pickup'],"{'Pickup': {'Long Bed': {'Horsepower': '118 @ 5200 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 3'}, 'Short Bed': {'Horsepower': '118 @ 5200 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-GMC-Sonoma%20Regular%20Cab-FrontSide_GMSNR963_506x353.jpg?interpolation=high-quality&downsize=391:*'}
1996,GMC,Suburban 1500,['SUV'],"{'SUV': {'Sport Utility': {'Horsepower': '250 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 9'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-GMC-Suburban%201500-FrontSide_GMSBN961_506x238.jpg?interpolation=high-quality&downsize=391:*'}
1996,GMC,Suburban 2500,['SUV'],"{'SUV': {'Sport Utility': {'Horsepower': '290 @ 4200 rpm HP', 'Engine': 'V8, 454/7.4 Liter', 'Seating': 'Seats 9'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-GMC-Suburban%202500-FrontSide_GMSBN961_506x238.jpg?interpolation=high-quality&downsize=391:*'}
1996,GMC,Vandura G3500,['Van/Minivan'],"{'Van/Minivan': {'Van': {'Horsepower': '180 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Seating': 'Seats 2'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-GMC-Vandura%20G3500-FrontSide_GMVANCAR961_505x375.jpg?interpolation=high-quality&downsize=391:*'}
1996,GMC,Yukon,['SUV'],"{'SUV': {'Sport Utility 2D': {'Horsepower': '250 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}, 'Sport Utility 4D': {'Horsepower': '250 @ 4600 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 6'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-GMC-Yukon-FrontSide_GMYUK961_506x248.jpg?interpolation=high-quality&downsize=391:*'}
1996,Honda,Accord,"['Sedan', 'Wagon', 'Coupe']","{'Sedan': {'LX Sedan 4D': {'Horsepower': '130 @ 5300 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'DX Sedan 4D': {'Horsepower': '130 @ 5300 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'EX Sedan 4D': {'Horsepower': '145 @ 5500 rpm HP', 'Engine': '4-Cyl, VTEC, 2.2 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'Anniversary Edition Sedan 4D': {'Horsepower': '130 @ 5300 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}}, 'Wagon': {'LX Wagon 4D': {'Horsepower': '130 @ 5300 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'EX Wagon 4D': {'Horsepower': '145 @ 5500 rpm HP', 'Engine': '4-Cyl, VTEC, 2.2 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}, 'Coupe': {'LX Coupe 2D': {'Horsepower': '130 @ 5300 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'EX Coupe 2D': {'Horsepower': '145 @ 5500 rpm HP', 'Engine': '4-Cyl, VTEC, 2.2 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Honda-Accord-RearSide_HOACCANNV965_506x347.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Honda-Accord-FrontSide_HOACCEXWAG963_506x345.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Honda-Accord-FrontSide_HOACCEXCPE962_506x348.jpg?interpolation=high-quality&downsize=391:*'}"
1996,Honda,Civic,"['Sedan', 'Coupe', 'Hatchback']","{'Sedan': {'DX Sedan 4D': {'Horsepower': '106 @ 6200 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '28 MPG', 'Seating': 'Seats 5'}, 'LX Sedan 4D': {'Horsepower': '106 @ 6200 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '28 MPG', 'Seating': 'Seats 5'}, 'EX Sedan 4D': {'Horsepower': '127 @ 6600 rpm HP', 'Engine': '4-Cyl, VTEC, 1.6 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}}, 'Hatchback': {'DX Hatchback 2D': {'Horsepower': '106 @ 6200 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '28 MPG', 'Seating': 'Seats 5'}, 'CX Hatchback 2D': {'Horsepower': '106 @ 6200 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '28 MPG', 'Seating': 'Seats 5'}}, 'Coupe': {'DX Coupe 2D': {'Horsepower': '106 @ 6200 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '28 MPG', 'Seating': 'Seats 5'}, 'EX Coupe 2D': {'Horsepower': '127 @ 6600 rpm HP', 'Engine': '4-Cyl, VTEC, 1.6 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 5'}, 'HX Coupe 2D': {'Horsepower': '115 @ 6300 rpm HP', 'Engine': '4-Cyl, VTEC, 1.6 Liter', 'Combined Fuel Economy': '32 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Honda-Civic-FrontSide_HOCIVSEDEX964_506x364.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Honda-Civic-FrontSide_HOCIVCPEEX963_506x353.jpg?interpolation=high-quality&downsize=391:*'}"
1996,Honda,del Sol,['Coupe'],"{'Coupe': {'VTEC Coupe 2D': {'Horsepower': '160 @ 7600 rpm HP', 'Engine': '4-Cyl, VTEC, 1.6 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 2'}, 'S Coupe 2D': {'Horsepower': '106 @ 6200 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '28 MPG', 'Seating': 'Seats 2'}, 'Si Coupe 2D': {'Horsepower': '127 @ 6600 rpm HP', 'Engine': '4-Cyl, VTEC, 1.6 Liter', 'Combined Fuel Economy': '27 MPG', 'Seating': 'Seats 2'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Honda-del%20Sol-FrontSide_HOSOLVTEC961_506x344.jpg?interpolation=high-quality&downsize=391:*'}
1996,Honda,Odyssey,['Van/Minivan'],"{'Van/Minivan': {'EX Minivan 4D': {'Horsepower': '140 @ 5600 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}, 'LX Minivan 4D': {'Horsepower': '140 @ 5600 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 7'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Honda-Odyssey-RearSide_HTODY961_506x331.jpg?interpolation=high-quality&downsize=391:*'}
1996,Honda,Passport,['SUV'],"{'SUV': {'EX Sport Utility 4D': {'Horsepower': '190 @ 5200 rpm HP', 'Engine': 'V6, 3.2 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}, 'DX Sport Utility 4D': {'Horsepower': '120 @ 4600 rpm HP', 'Engine': '4-Cyl, 2.6 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'LX Sport Utility 4D': {'Horsepower': '190 @ 5200 rpm HP', 'Engine': 'V6, 3.2 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Honda-Passport-FrontSide_HTPAS962_506x366.jpg?interpolation=high-quality&downsize=391:*'}
1996,Honda,Prelude,['Coupe'],"{'Coupe': {'VTEC Coupe 2D': {'Horsepower': '190 @ 6800 rpm HP', 'Engine': '4-Cyl, VTEC, 2.2 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'S Coupe 2D': {'Horsepower': '135 @ 5200 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}, 'Si Coupe 2D': {'Horsepower': '160 @ 5800 rpm HP', 'Engine': '4-Cyl, 2.3 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 4'}}}",{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Honda-Prelude-FrontSide_HOPREVTEC961_506x346.jpg?interpolation=high-quality&downsize=391:*'}
1996,HUMMER,H1,"['SUV', 'Wagon']","{'SUV': {'Open Top Sport Utility 4D': {'Horsepower': '190 @ 3400 rpm HP', 'Engine': 'V8, Turbo Diesel, 6.5L', 'Seating': 'Seats 4'}, 'Hard Top Sport Utility 4D': {}, 'Open Top Recruit Sport Utility 4D': {'Engine': 'V8, Turbo Diesel, 6.5L', 'Horsepower': '190 @ 3400 rpm HP', 'Seating': 'Seats 4'}, 'Hard Top Enlarged Sport Utility 2D': {'Horsepower': '170 @ 3400 rpm HP', 'Engine': 'V8, Turbo Diesel, 6.5L', 'Seating': 'Seats 4'}, 'Hard Top Sport Utility 2D': {'Horsepower': '190 @ 4000 rpm HP', 'Engine': 'V8, 5.7 Liter', 'Seating': 'Seats 2'}}, 'Wagon': {'Wagon 4D': {'Horsepower': '190 @ 3400 rpm HP', 'Engine': 'V8, Turbo Diesel, 6.5L', 'Seating': 'Seats 4'}}}","{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-HUMMER-H1-FrontSide_AGHMR2PHT965_506x373.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-HUMMER-H1-FrontSide_AGHMRWAG962_505x373.jpg?interpolation=high-quality&downsize=391:*'}"
1996,Hyundai,Accent,"['Hatchback', 'Sedan']","{'Sedan': {'Sedan 4D': {'Horsepower': '92 @ 5500 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}}, 'Hatchback': {'L Hatchback 2D': {'Horsepower': '92 @ 5500 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}, 'Hatchback 2D': {'Horsepower': '92 @ 5500 rpm HP', 'Engine': '4-Cyl, 1.5 Liter', 'Combined Fuel Economy': '26 MPG', 'Seating': 'Seats 5'}, 'GT Hatchback 2D': {'Horsepower': '105 @ 6000 rpm HP', 'Engine': '4-Cyl, 16V, 1.5 Liter', 'Combined Fuel Economy': '25 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Hyundai-Accent-FrontSide_HYACCSED962_506x350.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Hyundai-Accent-RearSide_HYACCGT973_506x375.jpg?interpolation=high-quality&downsize=391:*'}"
1996,Hyundai,Elantra,"['Sedan', 'Wagon']","{'Sedan': {'GLS Sedan 4D': {'Horsepower': '130 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}, 'Sedan 4D': {'Horsepower': '130 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 5'}}, 'Wagon': {'GLS Wagon 4D': {'Horsepower': '130 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'Wagon 4D': {'Horsepower': '130 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Hyundai-Elantra-FrontSide_HYELASED961_505x373.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Hyundai-Elantra-FrontSide_HYELAWAG964_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
1996,Hyundai,Sonata,['Sedan'],"{'Sedan': {'Sedan 4D': {'Horsepower': '137 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'GLS Sedan 4D': {'Horsepower': '142 @ 5000 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'GL Sedan 4D': {'Horsepower': '137 @ 6000 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Hyundai-Sonata-Side_HYSON961_506x351.jpg?interpolation=high-quality&downsize=391:*'}
1996,INFINITI,G,['Sedan'],"{'Sedan': {'G20 Sedan 4D': {'Horsepower': '140 @ 6400 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Infiniti-G-FrontSide_IFG20961_506x375.jpg?interpolation=high-quality&downsize=391:*'}
1996,INFINITI,I,['Sedan'],"{'Sedan': {'I30 Sedan 4D': {'Horsepower': '190 @ 5600 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Infiniti-I-FrontSide_IFI30966_506x364.jpg?interpolation=high-quality&downsize=391:*'}
1996,INFINITI,J,['Sedan'],"{'Sedan': {'J30 Sedan 4D': {'Horsepower': '210 @ 6400 rpm HP', 'Engine': 'V6, 3.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Infiniti-J-FrontSide_IFJ30963_506x369.jpg?interpolation=high-quality&downsize=391:*'}
1996,INFINITI,Q,['Sedan'],"{'Sedan': {'Q45 Sedan 4D': {'Horsepower': '278 @ 6000 rpm HP', 'Engine': 'V8, 4.5 Liter', 'Combined Fuel Economy': '17 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Infiniti-Q-FrontSide_IFQ45961_506x372.jpg?interpolation=high-quality&downsize=391:*'}
1996,Isuzu,Hombre Regular Cab,['Pickup'],"{'Pickup': {'S Short Bed': {'Horsepower': '118 @ 5200 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 3'}, 'XS Short Bed': {'Horsepower': '118 @ 5200 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '23 MPG', 'Seating': 'Seats 3'}}}",{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Isuzu-Hombre%20Regular%20Cab-FrontSide_ITHOM961_506x374.jpg?interpolation=high-quality&downsize=391:*'}
1996,Isuzu,Oasis,['Van/Minivan'],"{'Van/Minivan': {'LS Minivan 4D': {'Horsepower': '140 @ 5600 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 6'}, 'S Minivan 4D': {'Horsepower': '140 @ 5600 rpm HP', 'Engine': '4-Cyl, 2.2 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 7'}}}",{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Isuzu-Oasis-FrontSide_ITOAS961_506x355.jpg?interpolation=high-quality&downsize=391:*'}
1996,Isuzu,Rodeo,['SUV'],"{'SUV': {'S Sport Utility 4D': {'Horsepower': '190 @ 5600 rpm HP', 'Engine': 'V6, 3.2 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}, 'LS Sport Utility 4D': {'Horsepower': '190 @ 5600 rpm HP', 'Engine': 'V6, 3.2 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Isuzu-Rodeo-FrontSide_ITROD961_506x374.jpg?interpolation=high-quality&downsize=391:*'}
1996,Isuzu,Trooper,['SUV'],"{'SUV': {'Limited Sport Utility 4D': {'Horsepower': '190 @ 5600 rpm HP', 'Engine': 'V6, 3.2 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}, 'S Sport Utility 4D': {'Horsepower': '190 @ 5600 rpm HP', 'Engine': 'V6, 3.2 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}, 'LS Sport Utility 4D': {'Horsepower': '190 @ 5600 rpm HP', 'Engine': 'V6, 3.2 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}, 'SE Sport Utility 4D': {'Horsepower': '190 @ 5600 rpm HP', 'Engine': 'V6, 3.2 Liter', 'Combined Fuel Economy': '15 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Isuzu-Trooper-FrontSide_ITTRP961_506x373.jpg?interpolation=high-quality&downsize=391:*'}
1996,Jaguar,XJ,"['Sedan', 'Convertible']","{'Sedan': {'XJ6 Sedan 4D': {'Horsepower': '245 @ 4800 rpm HP', 'Engine': '6-Cyl, 4.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'XJR Sedan 4D': {'Horsepower': '322 @ 5000 rpm HP', 'Engine': '6-Cyl, Supercharged, 4.0L', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 5'}, 'XJ12 Sedan 4D': {'Horsepower': '313 @ 5350 rpm HP', 'Engine': 'V12, 6.0 Liter', 'Combined Fuel Economy': '13 MPG', 'Seating': 'Seats 5'}, 'XJ6 Vanden Plas Sedan 4D': {'Horsepower': '245 @ 4800 rpm HP', 'Engine': '6-Cyl, 4.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}, 'Convertible': {'XJS 2+2 Convertible 2D': {'Horsepower': '237 @ 4700 rpm HP', 'Engine': '6-Cyl, 4.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 4'}}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Jaguar-XJ-FrontSide_JAXJ6969_506x359.jpg?interpolation=high-quality&downsize=391:*', 'Convertible': 'https://static.kbb.com/ymm/master/static/media/coming-soon.62520a79.png'}"
1996,Jeep,Cherokee,['SUV'],"{'SUV': {'Country Sport Utility 4D': {'Horsepower': '190 @ 4600 rpm HP', 'Engine': '6-Cyl, 4.0 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}, 'Sport SUV 4D': {'Horsepower': '190 @ 4600 rpm HP', 'Engine': '6-Cyl, 4.0 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}, 'SE Sport Utility 4D': {'Horsepower': '190 @ 4600 rpm HP', 'Engine': '6-Cyl, 4.0 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}, 'Sport SUV 2D': {'Horsepower': '190 @ 4600 rpm HP', 'Engine': '6-Cyl, 4.0 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}, 'SE Sport Utility 2D': {'Horsepower': '190 @ 4600 rpm HP', 'Engine': '6-Cyl, 4.0 Liter', 'Combined Fuel Economy': '16 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Jeep-Cherokee-FrontSide_JECHK961_506x344.jpg?interpolation=high-quality&downsize=391:*'}
1996,Jeep,Grand Cherokee,['SUV'],"{'SUV': {'Limited Sport Utility 4D': {'Horsepower': '220 @ 4400 rpm HP', 'Engine': 'V8, 5.2 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 5'}, 'Orvis Sport Utility 4D': {'Horsepower': '220 @ 4400 rpm HP', 'Engine': 'V8, 5.2 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 5'}, 'Laredo Sport Utility 4D': {'Horsepower': '185 @ 4600 rpm HP', 'Engine': '6-Cyl, 4.0 Liter', 'Combined Fuel Economy': '14 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Jeep-Grand%20Cherokee-FrontSide_JEGCH961_506x361.jpg?interpolation=high-quality&downsize=391:*'}
1996,Kia,Sephia,['Sedan'],"{'Sedan': {'GS Sedan 4D': {'Horsepower': '122 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'RS Sedan 4D': {'Horsepower': '105 @ 6200 rpm HP', 'Engine': '4-Cyl, 1.6 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, 'LS Sedan 4D': {'Horsepower': '122 @ 6000 rpm HP', 'Engine': '4-Cyl, 1.8 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Kia-Sephia-FrontSide_KISEP961_506x369.jpg?interpolation=high-quality&downsize=391:*'}
1996,Kia,Sportage,['SUV'],"{'SUV': {'Sport Utility 4D': {'Horsepower': '130 @ 5500 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'EX Sport Utility 4D': {'Horsepower': '130 @ 5500 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/1996/1996-Kia-Sportage-FrontSide_KTSPT961_506x374.jpg?interpolation=high-quality&downsize=391:*'}
